"","B cell","blood","endo1","endo2","endo3","fib1","fib2","fib3","mac1","mac2","mac3","mac4","mural/peri","nphil","T/NK cell"
"VKORC1",0.10300136425648,1.21045732595398,0.497395833333333,0.779279279279279,0.276785714285714,2.73068906517343,8.59812062937063,1.78637866887143,0.464586980741684,0.611982558468769,0.549582810307908,0.26195593766792,0.431232091690544,0.0167105059569859,0.13252589081973
"BCKDK",0.0177353342428377,0.0720943780949607,0.112521701388889,0.171171171171171,0.0625,0.197169077617048,0.192854020979021,0.107895824720959,0.272123189559128,0.357834531966703,0.345639813926013,0.258821422174458,0.0744985673352436,0.0141575119913353,0.0127259961383184
"KAT8",0.0879945429740791,0.0624817943489659,0.156792534722222,0.202702702702703,0.151785714285714,0.238357442837144,0.261035839160839,0.170421661843737,0.304671335349355,0.260830171583895,0.286347190430481,0.302077735984238,0.115568290353391,0.0512146062200217,0.0800421274354924
"FUS",1.48362892223738,0.540780658316341,2.43728298611111,2.98648648648649,1.51785714285714,4.2022709597138,3.5232736013986,2.20049607275734,3.44914849594143,2.06195141287729,2.6454256811637,2.14087408203475,1.90974212034384,0.266130280055702,1.84123222748815
"PYCARD",0.203274215552524,0.209729099912613,0.17578125,0.189189189189189,0.0535714285714286,0.395178099237829,0.36013986013986,0.179309632079372,1.40136081489734,1.15227362817827,1.30820349996308,1.4218162278345,0.0544412607449857,0.137784310691629,0.114358434263648
"ITGAM",0.0763983628922237,0.0592775997669677,0.0185546875,0.0135135135135135,0,0.048001244361487,0.0367132867132867,0.00816453079785035,1.65120165526023,1.55773260094003,1.02746806468286,1.06179473401397,0.00668576886341929,0.163159523441126,0.083464981569247
"ITGAX",0.0607094133697135,0.0278182347800757,0.0215928819444444,0.0315315315315315,0,0.0172966246694665,0.0225087412587413,0.00692434890450599,2.59036288397262,1.53292938444986,4.39917300450417,7.11149919398173,0.0105062082139446,1.14706792511218,0.0444971037388099
"VPS35",0.283765347885402,0.159335857850277,0.495334201388889,0.941441441441441,0.3125,0.635650956602893,0.698317307692308,0.607585779247623,0.953326436415725,0.880514185401212,0.971424352063797,0.864588930682429,0.343839541547278,0.0933776883800093,0.187028260487976
"ORC6",0.0197817189631651,0.00815613166326828,0.0168185763888889,0.108108108108108,0,0.0234873230673511,0.0221809440559441,0.0117817279867714,0.0371239853573134,0.028823829208902,0.0376578306136011,0.0192548808884112,0.0162368672397326,0.000541544174531951,0.0260663507109005
"MYLK3",0,0.00247596854063501,0.00499131944444444,0,0.00892857142857143,0.00715507855031887,0.00458916083916084,0.00558081852004961,0.0102260066847048,0.00758819865224531,0.0076054050062763,0.00788106752641949,0.00191021967526266,0.000464180721027387,0.00298402668070915
"DNAJA2",0.275579809004093,0.129769880570929,0.480251736111111,0.720720720720721,0.223214285714286,0.68206564006844,0.700939685314685,0.500620090946672,0.516512812350788,0.475111840987598,0.545373993945212,0.523911875335841,0.430754536771729,0.043168807055547,0.291293663331578
"PHKB",0.628240109140518,0.174628604718905,1.12369791666667,1.38738738738739,1.13392857142857,0.896997977912584,1.11483828671329,0.888900372054568,1.93920101862168,1.26354833229515,1.0079007605405,0.923249149202937,0.656638013371538,0.0642116664087885,0.355186940494997
"SIAH1",0.208731241473397,0.0879697057966793,0.422634548611111,0.414414414414414,0.214285714285714,0.457365064551252,0.301791958041958,0.355622157916494,0.723858029603692,0.431791154652019,0.640256959314775,0.535643919039943,0.201050620821394,0.046185981742225,0.144813059505003
"ADCY7",0.0736698499317872,0.0929216428779493,0.0225694444444444,0.0225225225225225,0,0.249494478145901,0.28125,0.312215791649442,0.705674041063186,0.565717198029334,0.634719043048069,0.628962923159592,0.0105062082139446,0.0229769456908556,0.160610847814639
"BRD7",0.298090040927694,0.1996795805418,0.576063368055556,0.81981981981982,0.357142857142857,0.843117125524965,0.919798951048951,0.699255890863993,0.639781951297151,0.546293674613512,0.562873809348003,0.547555077915099,0.361509073543458,0.0198050440971685,0.401965946989644
"NKD1",0.0252387448840382,0.00553451791436062,0.00249565972222222,0,0.00892857142857143,0.041250583294447,0.0257867132867133,0.0273873501446879,0.0772322139105523,0.0357324876833343,0.197075980211179,0.182160128962923,0.168576886341929,0.00069627108154108,0.227488151658768
"NOD2",0.0115961800818554,0.00742790562190504,0.00325520833333333,0.00900900900900901,0.00892857142857143,0.0104837455280759,0.0272071678321678,0.00310045473336089,0.232532229826516,0.257205957302226,0.388244849737872,0.760075228371843,0.00620821394460363,0.0469596162772706,0.0182552220466912
"CYLD",0.929740791268759,0.116516166618118,0.384765625,0.468468468468468,0.241071428571429,0.806190698397885,0.908653846153846,0.31924348904506,1.03895432118415,0.65955037091568,0.971498190947353,1.19980297331184,0.269340974212034,0.216385579452267,1.01360365104441
"SALL1",0,0.00568016312263327,0,0,0,0.0255405195209208,0.00808566433566434,0.0058908639933857,0.000159159637116027,0.000113256696302169,0,8.95575855274942e-05,0.00238777459407832,0,0
"TOX3",0,0.00116516166618118,0.000108506944444444,0,0,0.0178565873386219,0.151442307692308,0.00020669698222406,0.000437689002069075,0.000962681918568435,0.000812227719116887,0.000179115171054988,0.000955109837631328,7.73634535045644e-05,0.00035106196243637
"CHD9",0.757162346521146,0.577046315176231,2.45681423611111,3.06306306306306,1.76785714285714,4.43142012754705,3.60511363636364,3.38776353865234,2.20519656215184,1.77082507503256,1.26869969726058,1.11060361812646,1.0730659025788,0.0654494816648615,0.386343689661225
"RBL2",0.207366984993179,0.116953102242936,0.516927083333333,0.68018018018018,0.4375,0.498615647845699,0.538024475524476,0.532658123191401,0.4222903071781,0.344923268588255,0.32762312633833,0.389127709116962,0.29512893982808,0.0580999535819279,0.52711953659821
"MMP2",0.0695770804911323,2.4579085348092,0.375108506944444,0.828828828828829,0.0357142857142857,14.9595582516721,5.09079982517482,7.19718892104175,0.310600031831927,0.229288181663741,0.183341947869748,0.105051047823751,0.0577841451766953,0.012610242921244,0.0384412848867825
"LPCAT2",0.029331514324693,0.161374890766094,0.624131944444444,0.0900900900900901,0.330357142857143,3.31336133146679,0.966018356643357,1.42755270773047,0.864236829540029,0.963757857183306,0.894705752049029,0.645978864409816,0.0128939828080229,0.206715147764196,0.0070212392487274
"GNAO1",0.0156889495225102,0.0106321002039033,0.0116102430555556,0,0.0535714285714286,0.0668533208897185,0.00666520979020979,0.055601488218272,0.00457583956708579,0.00351095758536724,0.0447463634349849,0.00483610961848469,0.127507163323782,0.000309453814018258,0.135685448481657
"AMFR",0.231923601637108,0.136615205359744,0.253363715277778,0.36036036036036,0.258928571428571,0.389049618914295,0.399475524475524,0.373088052914427,0.395869807416839,0.320686335579591,0.281252307465111,0.265717356260075,0.17956064947469,0.0080457991644747,0.157802352115148
"MT3",0,0.00480629187299738,0.000542534722222222,0,0,0.00970601959869342,0.011909965034965,0.000723439437784208,0.00206907528250836,0.0143836004303754,0.00546407738314997,0,0,0,0.00394944707740916
"MT2A",0.79331514324693,7.06277308476551,2.470703125,1.56306306306306,4.74107142857143,43.9455902939804,116.563483391608,9.88704009921455,3.55892885564221,5.27408120505125,4.12456619655911,2.08973670069855,4.84240687679083,0.451261024292124,1.36370019308408
"MT1E",0.0593451568894952,1.20302942033207,0.148654513888889,0.297297297297297,0.446428571428571,5.24843677088194,11.8715034965035,2.41360066143034,0.245304790705077,0.406025256243275,0.325777154249428,0.134425935876769,1.14708691499522,0.0225127649698283,0.129190802176584
"MT1M",0.0190995907230559,0.568161957471599,0.0928819444444444,0.036036036036036,0.330357142857143,2.40267537719708,6.53245192307692,1.61885076477883,0.0378799936336145,0.0643298034996319,0.0449678800856531,0.0160308078094215,1.16141356255969,0.00897416060652948,0.0119361067228366
"MT1A",0.00409276944065484,0.0766093795514128,0.029296875,0,0.455357142857143,0.619443148234562,0.970170454545455,0.188610996279454,0.0101066369568677,0.0076448270003964,0.00708853282138374,0.00385097617768225,0.523877745940783,0.0023982670586415,0.00315955766192733
"MT1F",0.029331514324693,0.228226041363239,0.00694444444444444,0.00900900900900901,0.0714285714285714,0.577601493233784,2.67460664335664,0.0871227780074411,0.125099474773198,0.168582592445778,0.14280440079746,0.0873186458893068,0.0802292263610315,0.00982515859507968,0.0695980340530104
"MT1G",0.029331514324693,0.248325080104865,0.0101996527777778,0,0.0625,0.300139990667289,5.43564248251748,0.0528110789582472,0.311833519019577,0.605073899994337,0.302074872627926,0.0849005910800645,0.100764087870105,0.00920625096704317,0.0203615938213095
"MT1H",0.00545702592087312,0.0129624235362657,0.000434027777777778,0,0,0.0121636335355421,0.280922202797203,0.0027904092600248,0.0568995702689798,0.158162976385979,0.0819611607472495,0.00510478237506717,0,0.00247563051214606,0.000965420396700018
"MT1X",0.1193724420191,1.53131371977862,0.359049479166667,0.581081081081081,0.160714285714286,7.12331622336289,16.75,3.70080611823067,0.798344739773993,1.37907016252336,0.882226980728051,0.327332975102991,1.27363896848138,0.0686213832585487,0.335088643145515
"NUP93",0.115961800818554,0.051267113311972,0.2333984375,0.252252252252252,0.196428571428571,0.255218540986156,0.21361451048951,0.176209177346011,0.321223937609422,0.303527946089813,0.257180831425829,0.209475192548809,0.103629417382999,0.00657589354788798,0.0908372827804107
"SLC12A3",0.0279672578444748,0.00116516166618118,0.0009765625,0,0,0.000933271115258983,0.000655594405594406,0.000516742455560149,0.00314340283304154,0.00215187722974121,0.0068670161707155,0.00322407307898979,0.000477554918815664,0.000232090360513693,0.000526592943654555
"HERPUD1",3.29945429740791,0.544421788523158,0.790907118055556,0.923423423423423,0.5,1.7147301291025,2.3434222027972,1.17569243489045,3.33980582524272,1.83317288634691,4.08100125526102,2.53492745835572,0.615090735434575,0.138171127959152,0.650430050903985
"CETP",0.0156889495225102,0.00655403437226915,0.06640625,0.108108108108108,0.00892857142857143,0.0234251049930005,0.0239291958041958,0.0129185613890037,0.058053477638071,0.0144968571266776,0.0098944103965148,0.0271359484148307,0.0152817574021012,0.00232090360513693,0.00596805336141829
"NLRC5",0.306275579809004,0.0742790562190504,0.495876736111111,0.220720720720721,0.303571428571429,0.373899517809924,0.379479895104895,0.135593220338983,0.423762533821423,0.314004190497763,0.335893081296611,0.490865126276196,0.119866284622732,0.236809531177472,0.544321572757592
"PLLP",0.00477489768076398,0.00378677541508884,0.0964626736111111,0.252252252252252,0.125,0.0213407995022554,0.0171547202797203,0.0130219098801158,0.005809326754735,0.00498329463729543,0.00479952743114524,0.00376141859215476,0.00859598853868195,0.000309453814018258,0.0164121467439003
"CCL22",0.08731241473397,0,0.000108506944444444,0,0,0.000342199408928294,0.000437062937062937,0.00010334849111203,0.000954957822696164,0.0058327198595617,0.0548622904821679,0.000716460684219953,0.000477554918815664,0,0.00131648235913639
"CX3CL1",0,0.017768715409263,0.190755208333333,0,0.366071428571429,0.076154923005133,0.0113636363636364,0.00919801570897065,0.00063663854846411,0.000453026785208675,0.000664549952004726,0.000358230342109977,0.166666666666667,0.000309453814018258,0.000438827453045463
"CCL17",0.399727148703956,0.000582580833090591,0.00520833333333333,0,0,0.00167988800746617,0.000874125874125874,0.000516742455560149,0.0184625179054592,0.00651226003737471,0.287823968101602,0.000895575855274942,0.00238777459407832,0.000232090360513693,0.000438827453045463
"POLR2C",0.0648021828103684,0.093067288086222,0.155598958333333,0.22972972972973,0.0892857142857143,0.246539119614248,0.331840034965035,0.196362133112857,0.118454559923603,0.121807576872983,0.107435575574097,0.0823929786852946,0.151862464183381,0.0116045180256847,0.0979462875197472
"ADGRG5",0.131650750341064,0.00509758228954267,0.000434027777777778,0,0,0.00055996266915539,0.000983391608391608,0.000826787928896238,0.00147222664332325,0.00141570870377711,0.00443033301336484,0.00322407307898979,0,0.000464180721027387,0.0859224153063016
"ADGRG1",0,0.00728226041363239,0.560004340277778,0.0495495495495495,0.410714285714286,0.00494633691087261,0.00600961538461538,0.0164324100868127,0.00119369727837021,0.00237839062234555,0.00383962194491619,0.00859752821063944,0.00382043935052531,0.0010830883490639,0.0910128137616289
"ADGRG3",0,0.00568016312263327,0.0447048611111111,0.536036036036036,0.00892857142857143,0.00208430549074506,0.00251311188811189,0.00268706076891277,0.00632659557536209,0.00696528682258339,0.0068670161707155,0.106215296435608,0.00286532951289398,0.936794058486771,0.0259785852202914
"KIFC3",0.0129604365620737,0.0741334110107777,0.508463541666667,0.310810810810811,0.0982142857142857,0.183294447036864,0.235795454545455,0.0978710210830922,0.677622155021487,0.607169148875927,0.58251495237392,0.26768762314168,0.0840496657115568,0.0295528392387436,0.0279094260136914
"MMP15",0,0.00509758228954267,0.0840928819444444,0.0540540540540541,0.0535714285714286,0.00354643023798413,0.00502622377622378,0.00475403059115337,0.00131306700620723,0.00113256696302169,0.000369194417780403,0.000268672756582483,0.00286532951289398,0,0.000877654906090925
"CSNK2A2",0.15893587994543,0.0838916399650451,0.419162326388889,0.594594594594595,0.205357142857143,0.395520298646757,0.393684440559441,0.262918561389004,0.364515358904982,0.315986182683051,0.382116222402717,0.308884112484327,0.154727793696275,0.00634380318737428,0.14893803756363
"NDRG4",0.00204638472032742,0.00655403437226915,0.0879991319444444,0.31981981981982,0.116071428571429,0.0114792347176855,0.0038243006993007,0.00496072757337743,0.00246697437529842,0.00169885044453253,0.000959905486229048,0.000985133440802436,0.0148042024832856,0.000232090360513693,0.00272073020888187
"GOT2",0.0381991814461119,0.0397611418584329,0.148328993055556,0.288288288288288,0.0982142857142857,0.144594804790792,0.181053321678322,0.0958040512608516,0.109183511061595,0.107367348094456,0.100273203869158,0.0558839333691564,0.0830945558739255,0.000618907628036516,0.0583640512550465
"CDH8",0,0.000873871249635887,0.00434027777777778,0,0.4375,0.00192876030486856,0.000874125874125874,0.000930136420008268,0.00242718446601942,0.00266153236310097,0.00184597208890202,0.0015224789539674,0.131805157593123,0.00069627108154108,0.000438827453045463
"CDH11",0.00613915416098226,0.526216137489077,0.241861979166667,0.527027027027027,0.107142857142857,4.14453258671644,1.5388986013986,0.84725093013642,0.0180646188126691,0.017441531230534,0.0130694823894263,0.00994089199355185,0.21585482330468,0.00332662850069627,0.00623134983324557
"CDH5",0.0034106412005457,0.0289833964462569,2.11946614583333,2.5045045045045,1.89285714285714,0.00367086638668533,0.00284090909090909,0.00558081852004961,0.0229189877447079,0.0251996149272326,0.0217086317654877,0.0179115171054988,0.00620821394460363,0.000541544174531951,0.00131648235913639
"CKLF",0.240791268758527,0.295805418001748,0.337239583333333,0.720720720720721,0.214285714285714,0.583325556074039,0.707058566433566,0.504547333608929,0.631227120802165,0.732204541593522,1.51775825149524,1.36700698549167,0.177650429799427,0.479111867553768,0.544233807266983
"CMTM4",0.0102319236016371,0.0477716283134285,0.109917534722222,0.112612612612613,0.125,0.282750038886296,0.192198426573427,0.109342703596527,0.0664093585866624,0.0571380032844442,0.0798936720076792,0.117499552212072,0.140401146131805,0.00340399195420084,0.0277338950324732
"DYNC1LI2",0.163710777626194,0.224002330323332,0.849500868055556,1.07207207207207,0.776785714285714,1.02386063151345,1.20192307692308,0.822447292269533,0.63902594302085,0.54204654850218,0.402495754264196,0.391545763926205,0.637535816618911,0.0265356645520656,0.179041600842549
"RRAD",0.0463847203274216,0.0614622778910574,0.0414496527777778,0.036036036036036,0.0625,0.742852698708975,0.401988636363636,0.123398098387764,0.107074645869807,0.0643298034996319,0.147456250461493,0.125559734909547,1.52196752626552,0.00263035741915519,0.0280849569949096
"CES3",0,0.000728226041363239,0.00141059027777778,0,0,0.00183543319334267,0.00142045454545455,0.000413393964448119,0.0322696164252746,0.0171583894897786,0.00302739422579931,0.00107469102632993,0.000955109837631328,0.000154726907009129,0.000526592943654555
"CBFB",0.535470668485675,0.131517623070201,0.658962673611111,0.477477477477477,0.428571428571429,0.61919427593716,0.564685314685315,0.452769739561802,1.0583717969123,0.82456537742794,0.85136232740161,1.02400143292137,0.193887297039159,0.0416989014389602,0.71660523082324
"TRADD",0.100272851296044,0.101951645790853,0.134548611111111,0.193693693693694,0.0892857142857143,0.267693264893452,0.424278846153846,0.20059942124845,0.229229667356358,0.205051248655077,0.191316547293805,0.112484327422533,0.103151862464183,0.00789107225746557,0.185536247147622
"NOL3",0.00545702592087312,0.0607340518496941,0.0412326388888889,0.112612612612613,0.0178571428571429,0.129040286203142,0.390406468531469,0.0733774286895411,0.112605443259589,0.0950223681975197,0.0408329026065126,0.0234640874082035,0.20152817574021,0.00201144979111868,0.00903984553273653
"E2F4",0.0763983628922237,0.0610253422662394,0.206271701388889,0.247747747747748,0.0982142857142857,0.214279048063462,0.19569493006993,0.125981810665564,0.188564380073213,0.186986805594881,0.178985453739939,0.155651083646785,0.0907354345749761,0.00943834132755686,0.0771458662453923
"FHOD1",0.0272851296043656,0.028109525196621,0.132269965277778,0.148648648648649,0.0803571428571429,0.098180121325245,0.095388986013986,0.0491938817693262,0.175752029285373,0.197859448439889,0.161042605035812,0.204370410173742,0.0506208213944604,0.0205786786322141,0.0342285413375461
"ATP6V0D1",0.29399727148704,0.180308767841538,0.288194444444444,0.31981981981982,0.160714285714286,0.567179965780059,0.534855769230769,0.331335262505167,1.76074327550533,1.30522679653435,1.43904600162446,1.75246283360201,0.196275071633238,0.236190623549435,0.186501667544322
"AGRP",0,0.000145645208272648,0.000108506944444444,0,0,0.000248872297402395,0.000109265734265734,0.00010334849111203,0.00222823491962438,0.0083809955263605,0.00900834379384184,0.0061794734013971,0,7.73634535045644e-05,0
"CTCF",0.291950886766712,0.103553743081853,0.509657118055556,0.693693693693694,0.294642857142857,0.533208897184632,0.473776223776224,0.373398098387764,0.47676269298106,0.420861883458859,0.407369120578897,0.37954504746552,0.26981852913085,0.023441126411883,0.359838511497279
"ACD",0.0286493860845839,0.031022429362074,0.0595703125,0.121621621621622,0.0535714285714286,0.0746305801835433,0.0722246503496504,0.0680033071517156,0.0570189399968168,0.0531173905657172,0.0492505353319058,0.0351961311123052,0.0549188156638013,0.00355871886120996,0.0367737405652098
"PARD6A",0.0334242837653479,0.0109233906204486,0.0151909722222222,0.0315315315315315,0.0178571428571429,0.010079328044797,0.0162805944055944,0.0350351384869781,0.0411029762852141,0.0319383883572116,0.0313815255113343,0.0211355901844886,0.0276981852913085,0.00177935943060498,0.044584869229419
"CENPT",0.0225102319236016,0.0410719487328867,0.0710720486111111,0.13963963963964,0.0357142857142857,0.105272981801213,0.120957167832168,0.106242248863167,0.0441667992996976,0.0459255903505295,0.0390607694011667,0.0297331183951281,0.0592168099331423,0.00069627108154108,0.0793400035106196
"PSMB10",0.242837653478854,0.208127002621614,0.215928819444444,0.27027027027027,0.125,0.687074195053663,0.81020541958042,0.252997106242249,0.704281394238421,0.757857183305963,0.710846931994388,0.619111588751567,0.14756446991404,0.0410026303574192,0.212216956292786
"NFATC3",0.416780354706685,0.119283425575299,0.853190104166667,1.17117117117117,0.678571428571429,0.660569295380308,0.706402972027972,0.526250516742456,0.930646188126691,0.702304773769749,0.510595879790298,0.552301629948057,0.367717287488061,0.0451028933931611,0.743198174477795
"PRMT7",0.053206002728513,0.0349548499854355,0.0785590277777778,0.126126126126126,0.0178571428571429,0.155109659356043,0.187390734265734,0.117403885903266,0.0762374661785771,0.0565717198029334,0.036624086243816,0.0329571914741179,0.0592168099331423,0.000618907628036516,0.0757416183956468
"SMPD3",0.160300136425648,0.00276725895718031,0.00401475694444444,0.0045045045045045,0,0.00973712863586872,0.0105987762237762,0.00341050020669698,0.00859462040426548,0.00503992298544651,0.00612862733515469,0.00492566720401218,0.000955109837631328,0,0.0107951553449184
"CDH3",0.00136425648021828,0.00291290416545296,0.00531684027777778,0.0045045045045045,0,0.00671955202986468,0.00502622377622378,0.00372054568003307,0.00194970555467134,0.00135908035562603,0.00221516650668242,0.00143292136843991,0.00573065902578797,0.000309453814018258,0.00289626119010005
"CDH1",0.0313778990450205,0.0033498397902709,0.000325520833333333,0,0,0.00105770726396018,0.000327797202797203,0.00010334849111203,0.000397899092790068,0.000622911829661929,0.00383962194491619,0.000537345513164965,0,0,0.00491486747410918
"CHTF8",0.00477489768076398,0.00320419458199825,0.00564236111111111,0.0045045045045045,0,0.0127858142790481,0.015625,0.00888797023563456,0.00875378004138151,0.00815448213375616,0.00708853282138374,0.00420920651979223,0.00382043935052531,0.000541544174531951,0.00272073020888187
"VPS4A",0.115279672578445,0.108796970579668,0.303276909722222,0.567567567567568,0.178571428571429,0.370913050241095,0.415646853146853,0.294336502687061,0.255809326754735,0.24593691602016,0.219153806394447,0.181622783449758,0.195319961795606,0.00773634535045644,0.125416886080393
"CYB5B",0.167803547066849,0.0889892222545878,0.464084201388889,0.810810810810811,0.160714285714286,0.340706175143879,0.380791083916084,0.29733360892931,0.281593187967531,0.293787870207826,0.238647271653253,0.202131470535554,0.161413562559694,0.00750425498994275,0.173600140424785
"NFAT5",1.70600272851296,0.324206233614914,3.48372395833333,6.93243243243243,1.58928571428571,2.90872608492767,2.26005244755245,1.90729640347251,3.10695527614197,2.119938841384,4.01233109355387,5.29885366290525,1.189111747851,0.567306204548971,1.65402843601896
"NQO1",0.0218281036834925,0.0605884066414215,0.200737847222222,0.0810810810810811,0.25,0.26333799968891,0.16597465034965,0.256200909466722,0.0391532707305427,0.0437737131207883,0.0251790592926235,0.0187175353752463,0.0916905444126074,0.00177935943060498,0.0236089169738459
"WWP2",0.332878581173261,0.0802505097582289,0.536458333333333,0.477477477477477,0.428571428571429,0.291336133146679,0.297858391608392,0.218478710210831,0.827829062549737,0.622798572965627,0.625932215904896,0.798405874977611,0.262655205348615,0.265666099334674,0.355538002457434
"PDPR",0.105729877216917,0.0498106612292456,0.252278645833333,0.225225225225225,0.0803571428571429,0.244579250272204,0.242023601398601,0.168354692021496,0.338055069234442,0.239028257545727,0.233626227571439,0.203653949489522,0.109360076408787,0.0159368714219403,0.140424784974548
"AARS1",0.0504774897680764,0.0632100203903292,0.128797743055556,0.148648648648649,0.0892857142857143,0.236584227718152,0.242023601398601,0.159570070276974,0.133654305268184,0.131887422843876,0.110093775382116,0.0552570302704639,0.0893027698185291,0.00270772087265976,0.0582762857644374
"SF3B3",0.197135061391542,0.0716574424701427,0.370225694444444,0.436936936936937,0.1875,0.339492922694043,0.338395979020979,0.269016122364613,0.24399172369887,0.23812220397531,0.280292401978882,0.238581407845244,0.129894937917861,0.00471917066377843,0.28146392838336
"IL34",0.00818553888130969,0.0559277599766968,0.127061631944444,0.31981981981982,0.339285714285714,0.518089905117437,0.0879589160839161,0.101384869780901,0.0195766353652714,0.0122317232006342,0.00664549952004726,0.00573168547375963,0.12225405921681,0.000386817267522822,0.0229945585395822
"VAC14",0.128240109140518,0.0369938829012526,0.0944010416666667,0.207207207207207,0.0446428571428571,0.125711619225385,0.109375,0.0808185200496073,0.447238580296037,0.380542499575287,0.358487779664771,0.239476983700519,0.0401146131805158,0.00734952808293362,0.0961909777075654
"CALB2",0,0.00422371103990679,0.000542534722222222,0,0,0.00108881630113548,0.00109265734265734,0.0010334849111203,0.000875378004138151,0.000679540177813013,0.000369194417780403,0.000179115171054988,0,0.000154726907009129,0.00105318588730911
"AP1G1",0.508867667121419,0.146519079522284,0.655924479166667,0.756756756756757,0.410714285714286,0.820998600093327,0.893575174825175,0.476023150062009,1.41648098042336,0.878079166430715,1.43372960200842,2.11266344259359,0.388252148997135,0.310459538913817,0.536510444093382
"ATXN1L",0.108458390177353,0.0457325953976114,0.164496527777778,0.175675675675676,0.107142857142857,0.267102193187121,0.274147727272727,0.186647374948326,0.249442941270094,0.178266039979614,0.208521007162372,0.269030986924592,0.102196752626552,0.0274640259941204,0.102861154993856
"IST1",0.433151432469304,0.161083600349548,0.553602430555556,0.747747747747748,0.321428571428571,0.708135013221341,0.813483391608392,0.490595287308805,1.08877128760146,0.897332804802084,1.01218341578675,1.02265806913846,0.293218720152818,0.120454897106607,0.375811830788134
"HP",0.0034106412005457,0.00917564812117681,0.000868055555555556,0.0315315315315315,0,0.314387929693576,0.0041520979020979,0.06262918561389,0.00111411745981219,0.00113256696302169,0.00413497747914052,0.0422711803689773,0.00143266475644699,0.00255299396565063,0.00157977883096367
"DHX38",0.126193724420191,0.0490824351878823,0.253146701388889,0.310810810810811,0.107142857142857,0.227873697309068,0.23208041958042,0.164840843323687,0.245543530160751,0.199614927232573,0.227940633537621,0.183055704818198,0.13323782234957,0.0109856103976482,0.128488678251711
"ZFHX3",0.200545702592087,0.433148849402855,0.790364583333333,2.66666666666667,1.01785714285714,2.91286358687199,2.64554195804196,2.40233567589913,4.53191150724176,2.65921060082677,2.26980728051392,2.04146516209923,5.35004775549188,0.0308680179483212,0.0580129892926101
"PSMD7",0.309004092769441,0.324934459656277,0.545355902777778,0.774774774774775,0.196428571428571,1.02756260693732,1.13833041958042,0.68892104175279,0.801886041699825,0.950733337108557,0.767186000147678,0.532598961132008,0.411174785100287,0.0306359275878075,0.245743373705459
"GLG1",0.590723055934516,0.404893678997961,1.0302734375,1.3963963963964,0.883928571428571,2.25042774926116,2.35423951048951,1.61699049193882,1.47397739933153,1.31508012911263,1.21044081813483,1.05436145441519,0.695319961795607,0.066068389292898,0.964279445322099
"MLKL",0.0218281036834925,0.0348092047771628,0.380316840277778,0.184684684684685,0.116071428571429,0.108414994555918,0.172202797202797,0.0489871847871021,0.215820467929333,0.170507956282915,0.167318910138079,0.296704280852588,0.0157593123209169,0.0531486925576358,0.0459013515885554
"FA2H",0.0197817189631651,0.00189338770754442,0.00119357638888889,0,0,0.000497744594804791,0.000546328671328671,0.000516742455560149,0.00214865510106637,0.00141570870377711,0.00287971645868714,0.0030449579079348,0.000477554918815664,7.73634535045644e-05,0.00333508864314552
"WDR59",0.103683492496589,0.0589863093504224,0.232855902777778,0.243243243243243,0.169642857142857,0.379405817389952,0.390078671328671,0.247933030177759,0.391930606398217,0.272778753043774,0.936277043491102,0.92960773777539,0.156160458452722,0.0127649698282531,0.174302264349658
"ZNRF1",0.0381991814461119,0.109670841829304,0.850802951388889,0.45045045045045,0.375,0.647099082283403,0.699409965034965,0.295576684580405,0.373428298583479,0.276176453932839,1.01314332127298,0.909367723446176,0.171442215854823,0.0100572489555934,0.141302439880639
"BCAR1",0.000682128240109141,0.06160792309933,0.414605034722222,0.896396396396396,0.133928571428571,0.155514076839322,0.176464160839161,0.100868127325341,0.00282508355880949,0.0043603828076335,0.00132909990400945,0.0015224789539674,0.0998089780324737,0.000232090360513693,0.00149201334035457
"GABARAPL2",0.598908594815825,0.74424701427323,1.28971354166667,2.68018018018018,0.464285714285714,2.00217763260227,2.88920454545455,1.80601488218272,0.7147461403788,0.766861090661985,0.829653695636122,0.610155830198818,0.674785100286533,0.16168961782454,0.368000702123925
"TERF2IP",0.523192360163711,0.271773958636761,0.742947048611111,0.941441441441441,0.696428571428571,1.27354176388241,1.42788461538462,1.02780074410914,0.612724812987426,0.564188232629254,0.603337517536735,0.510657352677772,0.595988538681948,0.0622002166176698,0.737054590135159
"WWOX",1.55593451568895,0.49009612583746,2.02061631944444,2.28378378378378,2.08035714285714,4.23745528075906,3.90679632867133,3.22519636213311,4.40975648575521,2.10113822979784,2.07723547219966,1.51495611678309,2.12989493791786,0.0246015782144515,1.5299280322977
"MAF",0.0238744884038199,0.241625400524323,0.0356987847222222,4.85585585585586,0.151785714285714,1.13762638046352,1.23645104895105,0.731397271599835,4.24681680725768,1.72048247352625,0.667946540648305,0.211176786673831,0.302292263610315,0.0135386043632988,0.574161839564683
"CENPN",0.0320600272851296,0.0183512962423536,0.0437282986111111,0.0990990990990991,0.0357142857142857,0.0762793591538342,0.0617351398601399,0.0447498966515089,0.0703485596052841,0.0708420635370066,0.0756848556449826,0.0672577467311481,0.0329512893982808,0.00502862447779669,0.0650342285413375
"GAN",0.1193724420191,0.0444217885231576,0.348958333333333,0.135135135135135,0.205357142857143,0.602799813345777,0.98590472027972,0.201736254650682,0.226325003978991,0.172659833512656,0.286421029314037,0.236790256134695,0.178127984718243,0.00618907628036516,0.246182201158504
